
                            < M A T L A B (R) >
                  Copyright 1984-2008 The MathWorks, Inc.
                         Version 7.6.0.324 (R2008a)
                             February 10, 2008

 
  To get started, type one of these: helpwin, helpdesk, or demo.
  For product information, visit www.mathworks.com.
 
  f107 in 10-D, instance 9: FEs=100001, fbest-ftarget=2.4018e+00, elapsed time [h]: 15.02
  f107 in 10-D, instance 10: FEs=100004, fbest-ftarget=4.6819e+00, elapsed time [h]: 15.03
  f107 in 10-D, instance 11: FEs=100004, fbest-ftarget=4.2504e+00, elapsed time [h]: 15.05
  f107 in 10-D, instance 12: FEs=100002, fbest-ftarget=6.7326e+00, elapsed time [h]: 15.07
  f107 in 10-D, instance 13: FEs=100004, fbest-ftarget=2.1468e+00, elapsed time [h]: 15.09
  f107 in 10-D, instance 14: FEs=100002, fbest-ftarget=2.0110e+00, elapsed time [h]: 15.10
  f107 in 10-D, instance 15: FEs=100003, fbest-ftarget=3.4411e+00, elapsed time [h]: 15.12
      date and time: 2010    3   20   11   16    1
  f108 in 10-D, instance 1: FEs=100001, fbest-ftarget=9.2720e+00, elapsed time [h]: 15.14
  f108 in 10-D, instance 2: FEs=100004, fbest-ftarget=1.5666e+01, elapsed time [h]: 15.16
  f108 in 10-D, instance 3: FEs=100002, fbest-ftarget=2.5297e+01, elapsed time [h]: 15.17
  f108 in 10-D, instance 4: FEs=100003, fbest-ftarget=1.9098e+01, elapsed time [h]: 15.19
  f108 in 10-D, instance 5: FEs=100003, fbest-ftarget=1.2266e+01, elapsed time [h]: 15.21
  f108 in 10-D, instance 6: FEs=100004, fbest-ftarget=2.1385e+01, elapsed time [h]: 15.23
  f108 in 10-D, instance 7: FEs=100001, fbest-ftarget=2.6001e+01, elapsed time [h]: 15.25
  f108 in 10-D, instance 8: FEs=100002, fbest-ftarget=1.1395e+01, elapsed time [h]: 15.26
  f108 in 10-D, instance 9: FEs=100004, fbest-ftarget=1.2170e+01, elapsed time [h]: 15.28
  f108 in 10-D, instance 10: FEs=100002, fbest-ftarget=7.8367e+00, elapsed time [h]: 15.30
  f108 in 10-D, instance 11: FEs=100001, fbest-ftarget=8.2358e+00, elapsed time [h]: 15.32
  f108 in 10-D, instance 12: FEs=100004, fbest-ftarget=2.0617e+01, elapsed time [h]: 15.34
  f108 in 10-D, instance 13: FEs=100002, fbest-ftarget=1.7451e+01, elapsed time [h]: 15.35
  f108 in 10-D, instance 14: FEs=100003, fbest-ftarget=9.9932e+00, elapsed time [h]: 15.37
  f108 in 10-D, instance 15: FEs=100004, fbest-ftarget=2.5718e+01, elapsed time [h]: 15.39
      date and time: 2010    3   20   11   32   12
  f109 in 10-D, instance 1: FEs=1542, fbest-ftarget=-2.1084e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 2: FEs=1055, fbest-ftarget=-1.9485e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 3: FEs=1313, fbest-ftarget=-1.2125e-10, elapsed time [h]: 15.39
  f109 in 10-D, instance 4: FEs=1546, fbest-ftarget=-2.1247e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 5: FEs=1313, fbest-ftarget=-3.8730e-10, elapsed time [h]: 15.39
  f109 in 10-D, instance 6: FEs=1834, fbest-ftarget=-1.6609e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 7: FEs=1433, fbest-ftarget=-1.0155e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 8: FEs=1411, fbest-ftarget=-2.3439e-10, elapsed time [h]: 15.39
  f109 in 10-D, instance 9: FEs=1041, fbest-ftarget=-1.8264e-09, elapsed time [h]: 15.39
  f109 in 10-D, instance 10: FEs=1299, fbest-ftarget=-5.1648e-10, elapsed time [h]: 15.39
  f109 in 10-D, instance 11: FEs=1898, fbest-ftarget=-3.8784e-10, elapsed time [h]: 15.40
  f109 in 10-D, instance 12: FEs=1452, fbest-ftarget=-4.3264e-10, elapsed time [h]: 15.40
  f109 in 10-D, instance 13: FEs=1807, fbest-ftarget=-9.8120e-10, elapsed time [h]: 15.40
  f109 in 10-D, instance 14: FEs=1292, fbest-ftarget=-7.7193e-11, elapsed time [h]: 15.40
  f109 in 10-D, instance 15: FEs=1227, fbest-ftarget=-2.0015e-10, elapsed time [h]: 15.40
      date and time: 2010    3   20   11   32   31
  f110 in 10-D, instance 1: FEs=99999, fbest-ftarget=4.2786e+01, elapsed time [h]: 15.41
  f110 in 10-D, instance 2: FEs=100003, fbest-ftarget=4.7169e+01, elapsed time [h]: 15.43
  f110 in 10-D, instance 3: FEs=100002, fbest-ftarget=9.1654e+01, elapsed time [h]: 15.45
  f110 in 10-D, instance 4: FEs=100001, fbest-ftarget=6.4298e+01, elapsed time [h]: 15.47
  f110 in 10-D, instance 5: FEs=100004, fbest-ftarget=7.6688e+01, elapsed time [h]: 15.49
  f110 in 10-D, instance 6: FEs=100001, fbest-ftarget=4.5293e+01, elapsed time [h]: 15.50
  f110 in 10-D, instance 7: FEs=100004, fbest-ftarget=2.1671e+02, elapsed time [h]: 15.52
  f110 in 10-D, instance 8: FEs=100004, fbest-ftarget=1.1090e+02, elapsed time [h]: 15.54
  f110 in 10-D, instance 9: FEs=100003, fbest-ftarget=7.8985e+01, elapsed time [h]: 15.56
  f110 in 10-D, instance 10: FEs=100004, fbest-ftarget=4.4111e+01, elapsed time [h]: 15.58
  f110 in 10-D, instance 11: FEs=100002, fbest-ftarget=9.5300e+01, elapsed time [h]: 15.59
  f110 in 10-D, instance 12: FEs=100003, fbest-ftarget=9.1041e+01, elapsed time [h]: 15.61
  f110 in 10-D, instance 13: FEs=100002, fbest-ftarget=9.4727e+01, elapsed time [h]: 15.63
  f110 in 10-D, instance 14: FEs=100001, fbest-ftarget=8.3561e+01, elapsed time [h]: 15.65
  f110 in 10-D, instance 15: FEs=100002, fbest-ftarget=4.6537e+01, elapsed time [h]: 15.67
      date and time: 2010    3   20   11   48   42
  f111 in 10-D, instance 1: FEs=100002, fbest-ftarget=6.3225e+03, elapsed time [h]: 15.68
  f111 in 10-D, instance 2: FEs=100002, fbest-ftarget=5.5106e+03, elapsed time [h]: 15.70
  f111 in 10-D, instance 3: FEs=100001, fbest-ftarget=4.4476e+03, elapsed time [h]: 15.72
  f111 in 10-D, instance 4: FEs=100002, fbest-ftarget=1.2265e+03, elapsed time [h]: 15.74
  f111 in 10-D, instance 5: FEs=100003, fbest-ftarget=2.6769e+03, elapsed time [h]: 15.76
  f111 in 10-D, instance 6: FEs=100002, fbest-ftarget=5.9138e+03, elapsed time [h]: 15.77
  f111 in 10-D, instance 7: FEs=100003, fbest-ftarget=7.5295e+02, elapsed time [h]: 15.79
  f111 in 10-D, instance 8: FEs=100001, fbest-ftarget=4.7241e+03, elapsed time [h]: 15.81
  f111 in 10-D, instance 9: FEs=100003, fbest-ftarget=5.7327e+02, elapsed time [h]: 15.83
  f111 in 10-D, instance 10: FEs=100001, fbest-ftarget=4.5085e+03, elapsed time [h]: 15.85
  f111 in 10-D, instance 11: FEs=100001, fbest-ftarget=6.2389e+03, elapsed time [h]: 15.86
  f111 in 10-D, instance 12: FEs=100001, fbest-ftarget=3.6259e+02, elapsed time [h]: 15.88
  f111 in 10-D, instance 13: FEs=100003, fbest-ftarget=4.3003e+03, elapsed time [h]: 15.90
  f111 in 10-D, instance 14: FEs=100002, fbest-ftarget=2.5782e+03, elapsed time [h]: 15.92
  f111 in 10-D, instance 15: FEs=100002, fbest-ftarget=2.2755e+03, elapsed time [h]: 15.93
      date and time: 2010    3   20   12    4   49
  f112 in 10-D, instance 1: FEs=11607, fbest-ftarget=-3.4430e-10, elapsed time [h]: 15.94
  f112 in 10-D, instance 2: FEs=7742, fbest-ftarget=-9.3610e-10, elapsed time [h]: 15.94
  f112 in 10-D, instance 3: FEs=9910, fbest-ftarget=-1.7970e-09, elapsed time [h]: 15.94
  f112 in 10-D, instance 4: FEs=16962, fbest-ftarget=-1.4076e-09, elapsed time [h]: 15.94
  f112 in 10-D, instance 5: FEs=8146, fbest-ftarget=-1.9654e-09, elapsed time [h]: 15.95
  f112 in 10-D, instance 6: FEs=8986, fbest-ftarget=-1.6541e-09, elapsed time [h]: 15.95
  f112 in 10-D, instance 7: FEs=8649, fbest-ftarget=-8.6820e-10, elapsed time [h]: 15.95
  f112 in 10-D, instance 8: FEs=7246, fbest-ftarget=-7.5380e-10, elapsed time [h]: 15.95
  f112 in 10-D, instance 9: FEs=20003, fbest-ftarget=-2.0820e-10, elapsed time [h]: 15.96
  f112 in 10-D, instance 10: FEs=9991, fbest-ftarget=-2.6930e-10, elapsed time [h]: 15.96
  f112 in 10-D, instance 11: FEs=10120, fbest-ftarget=-1.7098e-09, elapsed time [h]: 15.96
  f112 in 10-D, instance 12: FEs=11055, fbest-ftarget=-4.5969e-10, elapsed time [h]: 15.96
  f112 in 10-D, instance 13: FEs=10726, fbest-ftarget=-3.4568e-11, elapsed time [h]: 15.96
  f112 in 10-D, instance 14: FEs=9689, fbest-ftarget=-3.5186e-10, elapsed time [h]: 15.97
  f112 in 10-D, instance 15: FEs=8422, fbest-ftarget=-3.9127e-10, elapsed time [h]: 15.97
      date and time: 2010    3   20   12    6   48
  f113 in 10-D, instance 1: FEs=100004, fbest-ftarget=7.6678e+00, elapsed time [h]: 15.99
  f113 in 10-D, instance 2: FEs=100002, fbest-ftarget=7.4335e+00, elapsed time [h]: 16.00
  f113 in 10-D, instance 3: FEs=100002, fbest-ftarget=8.7959e+00, elapsed time [h]: 16.02
  f113 in 10-D, instance 4: FEs=100003, fbest-ftarget=9.0933e+00, elapsed time [h]: 16.04
  f113 in 10-D, instance 5: FEs=100002, fbest-ftarget=8.8730e+00, elapsed time [h]: 16.06
  f113 in 10-D, instance 6: FEs=100001, fbest-ftarget=7.3330e+00, elapsed time [h]: 16.08
  f113 in 10-D, instance 7: FEs=100001, fbest-ftarget=1.9684e+00, elapsed time [h]: 16.09
  f113 in 10-D, instance 8: FEs=100001, fbest-ftarget=6.6176e+00, elapsed time [h]: 16.11
  f113 in 10-D, instance 9: FEs=100003, fbest-ftarget=1.6616e+01, elapsed time [h]: 16.13
  f113 in 10-D, instance 10: FEs=100001, fbest-ftarget=7.6451e+00, elapsed time [h]: 16.15
  f113 in 10-D, instance 11: FEs=100002, fbest-ftarget=7.4804e+00, elapsed time [h]: 16.16
  f113 in 10-D, instance 12: FEs=100004, fbest-ftarget=9.1869e+00, elapsed time [h]: 16.18
  f113 in 10-D, instance 13: FEs=100002, fbest-ftarget=1.1454e+01, elapsed time [h]: 16.20
  f113 in 10-D, instance 14: FEs=100003, fbest-ftarget=4.7342e+00, elapsed time [h]: 16.22
  f113 in 10-D, instance 15: FEs=100004, fbest-ftarget=8.0427e+00, elapsed time [h]: 16.24
      date and time: 2010    3   20   12   23    5
  f114 in 10-D, instance 1: FEs=100002, fbest-ftarget=9.3382e+01, elapsed time [h]: 16.26
  f114 in 10-D, instance 2: FEs=100004, fbest-ftarget=1.1723e+02, elapsed time [h]: 16.28
  f114 in 10-D, instance 3: FEs=100004, fbest-ftarget=8.5898e+01, elapsed time [h]: 16.30
  f114 in 10-D, instance 4: FEs=100003, fbest-ftarget=6.3881e+01, elapsed time [h]: 16.31
  f114 in 10-D, instance 5: FEs=100001, fbest-ftarget=5.2000e+01, elapsed time [h]: 16.33
  f114 in 10-D, instance 6: FEs=100004, fbest-ftarget=5.2241e+01, elapsed time [h]: 16.35
  f114 in 10-D, instance 7: FEs=100001, fbest-ftarget=7.9166e+01, elapsed time [h]: 16.37
  f114 in 10-D, instance 8: FEs=100003, fbest-ftarget=8.2627e+01, elapsed time [h]: 16.39
  f114 in 10-D, instance 9: FEs=100004, fbest-ftarget=7.7979e+01, elapsed time [h]: 16.41
  f114 in 10-D, instance 10: FEs=100002, fbest-ftarget=4.8276e+01, elapsed time [h]: 16.43
  f114 in 10-D, instance 11: FEs=100003, fbest-ftarget=7.6529e+01, elapsed time [h]: 16.45
  f114 in 10-D, instance 12: FEs=100004, fbest-ftarget=8.7670e+01, elapsed time [h]: 16.46
  f114 in 10-D, instance 13: FEs=100002, fbest-ftarget=9.3708e+01, elapsed time [h]: 16.48
  f114 in 10-D, instance 14: FEs=100002, fbest-ftarget=1.0271e+02, elapsed time [h]: 16.50
  f114 in 10-D, instance 15: FEs=100001, fbest-ftarget=2.4008e+01, elapsed time [h]: 16.52
      date and time: 2010    3   20   12   39   55
  f115 in 10-D, instance 1: FEs=100001, fbest-ftarget=6.0963e-01, elapsed time [h]: 16.54
  f115 in 10-D, instance 2: FEs=100001, fbest-ftarget=4.0646e-01, elapsed time [h]: 16.56
  f115 in 10-D, instance 3: FEs=100001, fbest-ftarget=7.5787e-01, elapsed time [h]: 16.58
  f115 in 10-D, instance 4: FEs=100002, fbest-ftarget=7.5079e-01, elapsed time [h]: 16.60
  f115 in 10-D, instance 5: FEs=100002, fbest-ftarget=5.8634e-01, elapsed time [h]: 16.61
  f115 in 10-D, instance 6: FEs=100002, fbest-ftarget=4.9587e-01, elapsed time [h]: 16.63
  f115 in 10-D, instance 7: FEs=100004, fbest-ftarget=6.8926e-02, elapsed time [h]: 16.65
  f115 in 10-D, instance 8: FEs=100002, fbest-ftarget=1.3694e-01, elapsed time [h]: 16.67
  f115 in 10-D, instance 9: FEs=100002, fbest-ftarget=3.8784e-01, elapsed time [h]: 16.69
  f115 in 10-D, instance 10: FEs=100001, fbest-ftarget=7.4740e-02, elapsed time [h]: 16.71
  f115 in 10-D, instance 11: FEs=100001, fbest-ftarget=5.9108e-01, elapsed time [h]: 16.72
  f115 in 10-D, instance 12: FEs=100003, fbest-ftarget=2.4163e-01, elapsed time [h]: 16.74
  f115 in 10-D, instance 13: FEs=100002, fbest-ftarget=3.1374e-01, elapsed time [h]: 16.76
  f115 in 10-D, instance 14: FEs=100003, fbest-ftarget=3.4923e-01, elapsed time [h]: 16.78
  f115 in 10-D, instance 15: FEs=100001, fbest-ftarget=9.6996e-02, elapsed time [h]: 16.80
      date and time: 2010    3   20   12   56   38
  f116 in 10-D, instance 1: FEs=100002, fbest-ftarget=5.0430e+02, elapsed time [h]: 16.82
  f116 in 10-D, instance 2: FEs=100003, fbest-ftarget=1.0140e+03, elapsed time [h]: 16.84
  f116 in 10-D, instance 3: FEs=100003, fbest-ftarget=5.4901e+02, elapsed time [h]: 16.85
  f116 in 10-D, instance 4: FEs=100001, fbest-ftarget=5.2322e+02, elapsed time [h]: 16.87
  f116 in 10-D, instance 5: FEs=100001, fbest-ftarget=6.7142e+02, elapsed time [h]: 16.89
  f116 in 10-D, instance 6: FEs=100004, fbest-ftarget=1.0342e+03, elapsed time [h]: 16.91
  f116 in 10-D, instance 7: FEs=100001, fbest-ftarget=1.0553e+03, elapsed time [h]: 16.93
  f116 in 10-D, instance 8: FEs=100002, fbest-ftarget=5.6442e+02, elapsed time [h]: 16.95
  f116 in 10-D, instance 9: FEs=100001, fbest-ftarget=1.2236e+03, elapsed time [h]: 16.97
  f116 in 10-D, instance 10: FEs=100004, fbest-ftarget=5.1061e+02, elapsed time [h]: 16.99
  f116 in 10-D, instance 11: FEs=100002, fbest-ftarget=4.8776e+02, elapsed time [h]: 17.01
  f116 in 10-D, instance 12: FEs=100002, fbest-ftarget=1.0510e+03, elapsed time [h]: 17.03
  f116 in 10-D, instance 13: FEs=100002, fbest-ftarget=8.9793e+02, elapsed time [h]: 17.05
  f116 in 10-D, instance 14: FEs=100002, fbest-ftarget=1.1838e+03, elapsed time [h]: 17.07
  f116 in 10-D, instance 15: FEs=100001, fbest-ftarget=1.1831e+03, elapsed time [h]: 17.08
      date and time: 2010    3   20   13   13   48
  f117 in 10-D, instance 1: FEs=100003, fbest-ftarget=3.7223e+03, elapsed time [h]: 17.10
  f117 in 10-D, instance 2: FEs=100003, fbest-ftarget=3.1602e+03, elapsed time [h]: 17.12
  f117 in 10-D, instance 3: FEs=100001, fbest-ftarget=1.8871e+03, elapsed time [h]: 17.14
  f117 in 10-D, instance 4: FEs=100001, fbest-ftarget=5.4412e+03, elapsed time [h]: 17.16
  f117 in 10-D, instance 5: FEs=100002, fbest-ftarget=3.6607e+03, elapsed time [h]: 17.18
  f117 in 10-D, instance 6: FEs=100002, fbest-ftarget=1.8745e+03, elapsed time [h]: 17.20
  f117 in 10-D, instance 7: FEs=100001, fbest-ftarget=4.0958e+03, elapsed time [h]: 17.22
  f117 in 10-D, instance 8: FEs=100002, fbest-ftarget=2.6865e+03, elapsed time [h]: 17.24
  f117 in 10-D, instance 9: FEs=100001, fbest-ftarget=2.1362e+03, elapsed time [h]: 17.26
  f117 in 10-D, instance 10: FEs=100003, fbest-ftarget=3.8134e+03, elapsed time [h]: 17.28
  f117 in 10-D, instance 11: FEs=100002, fbest-ftarget=2.7060e+03, elapsed time [h]: 17.30
  f117 in 10-D, instance 12: FEs=100002, fbest-ftarget=2.4249e+03, elapsed time [h]: 17.32
  f117 in 10-D, instance 13: FEs=100002, fbest-ftarget=3.5713e+03, elapsed time [h]: 17.34
  f117 in 10-D, instance 14: FEs=100002, fbest-ftarget=2.4439e+03, elapsed time [h]: 17.36
  f117 in 10-D, instance 15: FEs=100003, fbest-ftarget=3.5282e+03, elapsed time [h]: 17.37
      date and time: 2010    3   20   13   31   11
  f118 in 10-D, instance 1: FEs=6126, fbest-ftarget=-4.5706e-10, elapsed time [h]: 17.38
  f118 in 10-D, instance 2: FEs=5386, fbest-ftarget=-9.5731e-11, elapsed time [h]: 17.38
  f118 in 10-D, instance 3: FEs=5067, fbest-ftarget=-1.0911e-09, elapsed time [h]: 17.38
  f118 in 10-D, instance 4: FEs=4477, fbest-ftarget=-1.4173e-09, elapsed time [h]: 17.38
  f118 in 10-D, instance 5: FEs=5356, fbest-ftarget=-6.8150e-10, elapsed time [h]: 17.38
  f118 in 10-D, instance 6: FEs=5455, fbest-ftarget=-3.2263e-10, elapsed time [h]: 17.38
  f118 in 10-D, instance 7: FEs=6112, fbest-ftarget=-1.5938e-09, elapsed time [h]: 17.38
  f118 in 10-D, instance 8: FEs=5758, fbest-ftarget=-2.2459e-09, elapsed time [h]: 17.38
  f118 in 10-D, instance 9: FEs=4989, fbest-ftarget=-7.6545e-10, elapsed time [h]: 17.39
  f118 in 10-D, instance 10: FEs=6990, fbest-ftarget=-7.4953e-10, elapsed time [h]: 17.39
  f118 in 10-D, instance 11: FEs=5529, fbest-ftarget=-1.4620e-09, elapsed time [h]: 17.39
  f118 in 10-D, instance 12: FEs=6541, fbest-ftarget=-4.6428e-10, elapsed time [h]: 17.39
  f118 in 10-D, instance 13: FEs=6469, fbest-ftarget=-2.3298e-09, elapsed time [h]: 17.39
  f118 in 10-D, instance 14: FEs=5091, fbest-ftarget=-8.3571e-10, elapsed time [h]: 17.39
  f118 in 10-D, instance 15: FEs=6133, fbest-ftarget=-4.5232e-10, elapsed time [h]: 17.40
      date and time: 2010    3   20   13   32   29
  f119 in 10-D, instance 1: FEs=100001, fbest-ftarget=2.5656e+00, elapsed time [h]: 17.41
  f119 in 10-D, instance 2: FEs=100002, fbest-ftarget=8.9258e-01, elapsed time [h]: 17.43
  f119 in 10-D, instance 3: FEs=100001, fbest-ftarget=9.7911e-01, elapsed time [h]: 17.45
  f119 in 10-D, instance 4: FEs=100001, fbest-ftarget=1.3859e+00, elapsed time [h]: 17.47
  f119 in 10-D, instance 5: FEs=100001, fbest-ftarget=1.9032e+00, elapsed time [h]: 17.49
  f119 in 10-D, instance 6: FEs=100004, fbest-ftarget=2.0258e+00, elapsed time [h]: 17.50
  f119 in 10-D, instance 7: FEs=100004, fbest-ftarget=1.3237e+00, elapsed time [h]: 17.52
  f119 in 10-D, instance 8: FEs=100003, fbest-ftarget=1.3426e+00, elapsed time [h]: 17.54
  f119 in 10-D, instance 9: FEs=100001, fbest-ftarget=1.0079e+00, elapsed time [h]: 17.56
  f119 in 10-D, instance 10: FEs=100001, fbest-ftarget=9.4544e-01, elapsed time [h]: 17.57
  f119 in 10-D, instance 11: FEs=100002, fbest-ftarget=6.0415e-01, elapsed time [h]: 17.59
  f119 in 10-D, instance 12: FEs=100001, fbest-ftarget=2.1709e+00, elapsed time [h]: 17.61
  f119 in 10-D, instance 13: FEs=100001, fbest-ftarget=7.5386e-01, elapsed time [h]: 17.63
  f119 in 10-D, instance 14: FEs=100003, fbest-ftarget=9.9307e-01, elapsed time [h]: 17.64
  f119 in 10-D, instance 15: FEs=100001, fbest-ftarget=7.2975e-01, elapsed time [h]: 17.66
      date and time: 2010    3   20   13   48   30
  f120 in 10-D, instance 1: FEs=100004, fbest-ftarget=7.1699e+00, elapsed time [h]: 17.68
  f120 in 10-D, instance 2: FEs=100001, fbest-ftarget=9.0988e+00, elapsed time [h]: 17.70
  f120 in 10-D, instance 3: FEs=100002, fbest-ftarget=8.7238e+00, elapsed time [h]: 17.72
  f120 in 10-D, instance 4: FEs=100004, fbest-ftarget=6.9276e+00, elapsed time [h]: 17.73
  f120 in 10-D, instance 5: FEs=100001, fbest-ftarget=6.4608e+00, elapsed time [h]: 17.75
  f120 in 10-D, instance 6: FEs=100004, fbest-ftarget=7.5406e+00, elapsed time [h]: 17.77
  f120 in 10-D, instance 7: FEs=100001, fbest-ftarget=3.5761e+00, elapsed time [h]: 17.79
  f120 in 10-D, instance 8: FEs=100004, fbest-ftarget=5.1014e+00, elapsed time [h]: 17.80
  f120 in 10-D, instance 9: FEs=100002, fbest-ftarget=5.9766e+00, elapsed time [h]: 17.82
  f120 in 10-D, instance 10: FEs=100003, fbest-ftarget=6.3835e+00, elapsed time [h]: 17.84
  f120 in 10-D, instance 11: FEs=100003, fbest-ftarget=9.5073e+00, elapsed time [h]: 17.86
  f120 in 10-D, instance 12: FEs=100004, fbest-ftarget=3.7877e+00, elapsed time [h]: 17.88
  f120 in 10-D, instance 13: FEs=100004, fbest-ftarget=9.4347e+00, elapsed time [h]: 17.90
  f120 in 10-D, instance 14: FEs=100003, fbest-ftarget=5.4992e+00, elapsed time [h]: 17.91
  f120 in 10-D, instance 15: FEs=100001, fbest-ftarget=5.3752e+00, elapsed time [h]: 17.93
      date and time: 2010    3   20   14    4   39
  f121 in 10-D, instance 1: FEs=12370, fbest-ftarget=-1.5176e-10, elapsed time [h]: 17.93
  f121 in 10-D, instance 2: FEs=12291, fbest-ftarget=-1.0289e-11, elapsed time [h]: 17.94
  f121 in 10-D, instance 3: FEs=11656, fbest-ftarget=-9.6918e-12, elapsed time [h]: 17.94
  f121 in 10-D, instance 4: FEs=20644, fbest-ftarget=-1.1384e-10, elapsed time [h]: 17.94
  f121 in 10-D, instance 5: FEs=9349, fbest-ftarget=-3.0698e-10, elapsed time [h]: 17.95
  f121 in 10-D, instance 6: FEs=13322, fbest-ftarget=-1.0199e-09, elapsed time [h]: 17.95
  f121 in 10-D, instance 7: FEs=12738, fbest-ftarget=-1.5149e-11, elapsed time [h]: 17.95
  f121 in 10-D, instance 8: FEs=12609, fbest-ftarget=-1.4753e-12, elapsed time [h]: 17.95
  f121 in 10-D, instance 9: FEs=12866, fbest-ftarget=-3.9454e-10, elapsed time [h]: 17.96
  f121 in 10-D, instance 10: FEs=11685, fbest-ftarget=-9.4360e-12, elapsed time [h]: 17.96
  f121 in 10-D, instance 11: FEs=12296, fbest-ftarget=-7.2262e-11, elapsed time [h]: 17.96
  f121 in 10-D, instance 12: FEs=12115, fbest-ftarget=-2.6966e-10, elapsed time [h]: 17.96
  f121 in 10-D, instance 13: FEs=12526, fbest-ftarget=-4.0629e-11, elapsed time [h]: 17.97
  f121 in 10-D, instance 14: FEs=8442, fbest-ftarget=-8.0092e-11, elapsed time [h]: 17.97
  f121 in 10-D, instance 15: FEs=12568, fbest-ftarget=-2.2407e-11, elapsed time [h]: 17.97
      date and time: 2010    3   20   14    6   60
  f122 in 10-D, instance 1: FEs=100002, fbest-ftarget=2.2086e+00, elapsed time [h]: 17.99
  f122 in 10-D, instance 2: FEs=100002, fbest-ftarget=2.9588e+00, elapsed time [h]: 18.01
  f122 in 10-D, instance 3: FEs=100004, fbest-ftarget=2.3330e+00, elapsed time [h]: 18.03
  f122 in 10-D, instance 4: FEs=100001, fbest-ftarget=2.3111e+00, elapsed time [h]: 18.05
  f122 in 10-D, instance 5: FEs=100001, fbest-ftarget=3.0358e+00, elapsed time [h]: 18.07
  f122 in 10-D, instance 6: FEs=100001, fbest-ftarget=2.4917e+00, elapsed time [h]: 18.09
  f122 in 10-D, instance 7: FEs=100003, fbest-ftarget=2.5634e+00, elapsed time [h]: 18.11
  f122 in 10-D, instance 8: FEs=100002, fbest-ftarget=2.4494e+00, elapsed time [h]: 18.13
  f122 in 10-D, instance 9: FEs=100003, fbest-ftarget=2.5635e+00, elapsed time [h]: 18.15
  f122 in 10-D, instance 10: FEs=100001, fbest-ftarget=3.3407e+00, elapsed time [h]: 18.16
  f122 in 10-D, instance 11: FEs=100001, fbest-ftarget=3.6224e+00, elapsed time [h]: 18.19
  f122 in 10-D, instance 12: FEs=100003, fbest-ftarget=2.9722e+00, elapsed time [h]: 18.20
  f122 in 10-D, instance 13: FEs=100004, fbest-ftarget=3.1501e+00, elapsed time [h]: 18.22
  f122 in 10-D, instance 14: FEs=100004, fbest-ftarget=3.0170e+00, elapsed time [h]: 18.24
  f122 in 10-D, instance 15: FEs=100002, fbest-ftarget=3.0058e+00, elapsed time [h]: 18.26
      date and time: 2010    3   20   14   24   30
  f123 in 10-D, instance 1: FEs=100001, fbest-ftarget=4.9154e+00, elapsed time [h]: 18.28
  f123 in 10-D, instance 2: FEs=100003, fbest-ftarget=5.9490e+00, elapsed time [h]: 18.30
  f123 in 10-D, instance 3: FEs=100001, fbest-ftarget=5.2127e+00, elapsed time [h]: 18.32
  f123 in 10-D, instance 4: FEs=100004, fbest-ftarget=4.5948e+00, elapsed time [h]: 18.34
  f123 in 10-D, instance 5: FEs=100004, fbest-ftarget=4.7691e+00, elapsed time [h]: 18.36
  f123 in 10-D, instance 6: FEs=100002, fbest-ftarget=6.3179e+00, elapsed time [h]: 18.38
  f123 in 10-D, instance 7: FEs=100004, fbest-ftarget=5.6891e+00, elapsed time [h]: 18.40
  f123 in 10-D, instance 8: FEs=100001, fbest-ftarget=5.4723e+00, elapsed time [h]: 18.42
  f123 in 10-D, instance 9: FEs=100002, fbest-ftarget=5.8690e+00, elapsed time [h]: 18.44
  f123 in 10-D, instance 10: FEs=100004, fbest-ftarget=5.5836e+00, elapsed time [h]: 18.46
  f123 in 10-D, instance 11: FEs=100002, fbest-ftarget=4.1781e+00, elapsed time [h]: 18.48
  f123 in 10-D, instance 12: FEs=100002, fbest-ftarget=3.7423e+00, elapsed time [h]: 18.50
  f123 in 10-D, instance 13: FEs=100001, fbest-ftarget=5.0208e+00, elapsed time [h]: 18.52
  f123 in 10-D, instance 14: FEs=100001, fbest-ftarget=3.3073e+00, elapsed time [h]: 18.54
  f123 in 10-D, instance 15: FEs=100002, fbest-ftarget=6.2377e+00, elapsed time [h]: 18.56
      date and time: 2010    3   20   14   42   21
  f124 in 10-D, instance 1: FEs=100002, fbest-ftarget=1.6679e-01, elapsed time [h]: 18.58
  f124 in 10-D, instance 2: FEs=100001, fbest-ftarget=2.9966e-01, elapsed time [h]: 18.60
  f124 in 10-D, instance 3: FEs=100004, fbest-ftarget=6.7244e-01, elapsed time [h]: 18.63
  f124 in 10-D, instance 4: FEs=100001, fbest-ftarget=5.4634e-01, elapsed time [h]: 18.65
  f124 in 10-D, instance 5: FEs=100001, fbest-ftarget=6.0556e-01, elapsed time [h]: 18.67
  f124 in 10-D, instance 6: FEs=100004, fbest-ftarget=5.5739e-01, elapsed time [h]: 18.69
  f124 in 10-D, instance 7: FEs=100002, fbest-ftarget=1.5432e-01, elapsed time [h]: 18.71
