% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
96059 +1.012234548e-02 +1.012234548e-02 +7.767012235e+01 +7.767012235e+01 +2.3922e+00 -8.5481e-01
120605 +5.657605700e-03 +5.657605700e-03 +7.766565761e+01 +7.766565761e+01 +2.4009e+00 -8.5748e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.463319788e+02 +7.463319788e+02 +8.620119788e+02 +8.620119788e+02 +8.6759e+00 -9.1283e+00
13 +3.830331778e+02 +3.830331778e+02 +4.987131778e+02 +4.987131778e+02 -7.9788e+00 -7.0390e+00
105 +2.251583891e+02 +2.251583891e+02 +3.408383891e+02 +3.408383891e+02 -8.0759e+00 +1.8096e+00
1933 +1.572758660e+02 +1.572758660e+02 +2.729558660e+02 +2.729558660e+02 +1.8449e-01 +1.4731e+00
2136 +9.546535929e+01 +9.546535929e+01 +2.111453593e+02 +2.111453593e+02 -5.4825e-02 +1.0958e+00
2898 +5.687266714e+01 +5.687266714e+01 +1.725526671e+02 +1.725526671e+02 -3.1628e-01 +8.3374e-01
4604 +3.474214657e+01 +3.474214657e+01 +1.504221466e+02 +1.504221466e+02 -2.9023e-01 +5.4472e-01
8945 +1.995600292e+01 +1.995600292e+01 +1.356360029e+02 +1.356360029e+02 -1.8089e-01 +1.2869e-01
9322 +1.418666795e+01 +1.418666795e+01 +1.298666680e+02 +1.298666680e+02 -2.2069e-01 -1.4394e-02
15312 +9.016087196e+00 +9.016087196e+00 +1.246960872e+02 +1.246960872e+02 -1.5275e-01 -3.3072e-01
25396 +5.765024165e+00 +5.765024165e+00 +1.214450242e+02 +1.214450242e+02 -1.1978e+00 -3.3431e-01
26720 +1.440404877e+00 +1.440404877e+00 +1.171204049e+02 +1.171204049e+02 -2.1914e+00 -1.3056e+00
39866 +8.541051798e-01 +8.541051798e-01 +1.165341052e+02 +1.165341052e+02 -2.1060e+00 -9.8295e-01
48211 +3.518251577e-01 +3.518251577e-01 +1.160318252e+02 +1.160318252e+02 -2.2074e+00 -9.7276e-01
50476 +2.403383621e-01 +2.403383621e-01 +1.159203384e+02 +1.159203384e+02 -2.1728e+00 -9.9440e-01
56736 +7.348087469e-02 +7.348087469e-02 +1.157534809e+02 +1.157534809e+02 -2.1965e+00 -9.8514e-01
92954 +8.598847528e-03 +8.598847528e-03 +1.156885988e+02 +1.156885988e+02 -2.1808e+00 -9.8125e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.765127681e+05 +2.765127681e+05 +2.765090581e+05 +2.765090581e+05 +2.4576e+01 +1.4964e+01
3 +3.076748039e+03 +3.076748039e+03 +3.073038039e+03 +3.073038039e+03 +1.6369e+01 -1.8155e+01
13 +6.084801023e+01 +6.084801023e+01 +5.713801023e+01 +5.713801023e+01 +1.2200e+00 -4.6177e+00
3248 +3.529167389e+01 +3.529167389e+01 +3.158167389e+01 +3.158167389e+01 +1.9575e+00 -7.9432e-01
11856 +2.142687681e+01 +2.142687681e+01 +1.771687681e+01 +1.771687681e+01 +1.2795e+00 -3.4686e+00
18655 +1.533215495e+01 +1.533215495e+01 +1.162215495e+01 +1.162215495e+01 +1.0102e+00 -1.3193e+00
21765 +8.568503642e+00 +8.568503642e+00 +4.858503642e+00 +4.858503642e+00 +1.3875e+00 -2.2937e+00
21912 +6.039996454e+00 +6.039996454e+00 +2.329996454e+00 +2.329996454e+00 +1.3017e+00 -2.3068e+00
38760 +2.191217562e+00 +2.191217562e+00 -1.518782438e+00 -1.518782438e+00 +2.1196e+00 -1.9521e+00
41330 +1.212218908e+00 +1.212218908e+00 -2.497781092e+00 -2.497781092e+00 +2.1027e+00 -2.2905e+00
62466 +8.282893949e-01 +8.282893949e-01 -2.881710605e+00 -2.881710605e+00 +3.0490e+00 -2.2933e+00
72787 +1.228702043e-01 +1.228702043e-01 -3.587129796e+00 -3.587129796e+00 +3.1007e+00 -2.2997e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.736665173e+02 +3.736665173e+02 +5.058465173e+02 +5.058465173e+02 -1.4402e+01 -3.1382e+00
78 +9.041679265e+01 +9.041679265e+01 +2.225967926e+02 +2.225967926e+02 -8.0318e+00 -6.2067e-01
82 +5.956034440e+01 +5.956034440e+01 +1.917403444e+02 +1.917403444e+02 -7.6867e+00 -4.1840e-01
4585 +3.632902516e+01 +3.632902516e+01 +1.685090252e+02 +1.685090252e+02 -8.7638e+00 +5.4199e-01
6949 +1.996539049e+01 +1.996539049e+01 +1.521453905e+02 +1.521453905e+02 -5.7033e+00 +2.5946e+00
7659 +1.474103988e+01 +1.474103988e+01 +1.469210399e+02 +1.469210399e+02 -5.7990e+00 +2.2681e+00
8207 +9.960855194e+00 +9.960855194e+00 +1.421408552e+02 +1.421408552e+02 -5.8014e+00 +2.1524e+00
8581 +5.675664390e+00 +5.675664390e+00 +1.378556644e+02 +1.378556644e+02 -5.8033e+00 +1.8416e+00
37286 +3.034033515e+00 +3.034033515e+00 +1.352140335e+02 +1.352140335e+02 -4.8068e+00 +1.1809e+00
56320 +1.525876402e+00 +1.525876402e+00 +1.337058764e+02 +1.337058764e+02 -2.7869e+00 +1.4948e+00
58587 +5.065476701e-01 +5.065476701e-01 +1.326865477e+02 +1.326865477e+02 -3.8052e+00 +1.4907e+00
80189 +1.043673192e-01 +1.043673192e-01 +1.322843673e+02 +1.322843673e+02 -3.7688e+00 +1.4900e+00
90804 +4.328765766e-02 +4.328765766e-02 +1.322232877e+02 +1.322232877e+02 -3.7623e+00 +1.4782e+00
% function evaluation | noise-free fitness - Fopt (-3.578000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.075210833e+05 +2.075210833e+05 +2.074853033e+05 +2.074853033e+05 +2.3795e+01 +1.1432e+01
3 +2.027645209e+02 +2.027645209e+02 +1.669845209e+02 +1.669845209e+02 +1.2264e+01 -4.6467e+00
37 +8.687490543e+01 +8.687490543e+01 +5.109490543e+01 +5.109490543e+01 +8.1830e+00 -3.7069e+00
139 +1.920492052e+01 +1.920492052e+01 -1.657507948e+01 -1.657507948e+01 -2.1710e+00 -2.8471e+00
337 +1.578237376e+01 +1.578237376e+01 -1.999762624e+01 -1.999762624e+01 -2.0554e+00 -3.0959e+00
338 +7.759676326e+00 +7.759676326e+00 -2.802032367e+01 -2.802032367e+01 -1.9894e+00 -3.1710e+00
2442 +2.589268353e+00 +2.589268353e+00 -3.319073165e+01 -3.319073165e+01 -8.7615e-01 -2.8074e+00
18870 +1.322591935e+00 +1.322591935e+00 -3.445740807e+01 -3.445740807e+01 -8.3284e-01 -3.1494e+00
29530 +9.968639444e-01 +9.968639444e-01 -3.478313606e+01 -3.478313606e+01 -8.3960e-01 -3.1639e+00
64941 +1.378517821e-02 +1.378517821e-02 -3.576621482e+01 -3.576621482e+01 +1.5971e-01 -3.1601e+00
% function evaluation | noise-free fitness - Fopt (-3.774000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.426557655e+03 +5.426557655e+03 +5.388817655e+03 +5.388817655e+03 +1.4302e+00 -2.4686e+01
3 +3.203617665e+03 +3.203617665e+03 +3.165877665e+03 +3.165877665e+03 +2.3288e+01 -1.5701e+01
15 +3.010403641e+02 +3.010403641e+02 +2.633003641e+02 +2.633003641e+02 +1.4896e+01 -3.6811e+00
33 +2.421143773e+02 +2.421143773e+02 +2.043743773e+02 +2.043743773e+02 +7.4190e+00 -4.3252e+00
64 +5.926549473e+01 +5.926549473e+01 +2.152549473e+01 +2.152549473e+01 +8.2490e+00 +1.1086e+00
822 +3.399084094e+01 +3.399084094e+01 -3.749159063e+00 -3.749159063e+00 +8.6094e+00 +1.2187e+00
4325 +1.908705933e+01 +1.908705933e+01 -1.865294067e+01 -1.865294067e+01 +6.5745e+00 -6.9674e-01
5188 +1.546978661e+01 +1.546978661e+01 -2.227021339e+01 -2.227021339e+01 +6.2848e+00 +2.5714e-01
29192 +8.468635568e+00 +8.468635568e+00 -2.927136443e+01 -2.927136443e+01 +1.6387e+00 -4.2719e-01
30563 +5.055423410e+00 +5.055423410e+00 -3.268457659e+01 -3.268457659e+01 +2.4782e+00 -4.4530e-02
30728 +2.180885308e+00 +2.180885308e+00 -3.555911469e+01 -3.555911469e+01 +2.5330e+00 -6.9236e-02
35912 +1.563591248e+00 +1.563591248e+00 -3.617640875e+01 -3.617640875e+01 +3.4959e+00 -6.0739e-02
46267 +4.296744565e-01 +4.296744565e-01 -3.731032554e+01 -3.731032554e+01 +3.5421e+00 +2.6252e-01
53724 +3.859985841e-01 +3.859985841e-01 -3.735400142e+01 -3.735400142e+01 +3.5090e+00 +2.4072e-01
67265 +2.825286250e-02 +2.825286250e-02 -3.771174714e+01 -3.771174714e+01 +3.5371e+00 +2.4325e-01
% function evaluation | noise-free fitness - Fopt (1.330200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150652697e+03 +1.150652697e+03 +1.283672697e+03 +1.283672697e+03 -1.7157e+01 +3.3303e+00
3 +3.299433679e+02 +3.299433679e+02 +4.629633679e+02 +4.629633679e+02 -7.1982e+00 -7.1980e+00
149 +1.169240347e+02 +1.169240347e+02 +2.499440347e+02 +2.499440347e+02 +4.0070e+00 -3.7925e+00
757 +9.960765619e+01 +9.960765619e+01 +2.326276562e+02 +2.326276562e+02 +6.0940e+00 -1.6960e+00
8340 +6.072644692e+01 +6.072644692e+01 +1.937464469e+02 +1.937464469e+02 -7.3192e+00 +2.8235e-01
18449 +3.599828780e+01 +3.599828780e+01 +1.690182878e+02 +1.690182878e+02 -6.6869e+00 -3.4483e-02
18834 +2.151571648e+01 +2.151571648e+01 +1.545357165e+02 +1.545357165e+02 -6.6409e+00 -5.6306e-01
19141 +1.482586191e+01 +1.482586191e+01 +1.478458619e+02 +1.478458619e+02 -6.5041e+00 -8.9103e-01
23409 +9.781133585e+00 +9.781133585e+00 +1.428011336e+02 +1.428011336e+02 -6.5374e+00 -1.5124e+00
34298 +5.210523446e+00 +5.210523446e+00 +1.382305234e+02 +1.382305234e+02 -5.5467e+00 -1.1528e+00
44108 +3.644056085e+00 +3.644056085e+00 +1.366640561e+02 +1.366640561e+02 -4.4730e+00 -1.1603e+00
44254 +2.340126311e+00 +2.340126311e+00 +1.353601263e+02 +1.353601263e+02 -4.5113e+00 -1.1647e+00
46832 +1.516347074e+00 +1.516347074e+00 +1.345363471e+02 +1.345363471e+02 -4.5756e+00 -1.5180e+00
49506 +9.083930657e-01 +9.083930657e-01 +1.339283931e+02 +1.339283931e+02 -3.4699e+00 -1.5137e+00
53545 +1.319627801e-01 +1.319627801e-01 +1.331519628e+02 +1.331519628e+02 -3.5317e+00 -1.5098e+00
% function evaluation | noise-free fitness - Fopt (-1.742300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.704990155e+05 +3.704990155e+05 +3.703247855e+05 +3.703247855e+05 -1.2215e+01 +1.6201e+01
5 +9.210607309e+02 +9.210607309e+02 +7.468307309e+02 +7.468307309e+02 -1.0158e+01 +1.4119e+00
13 +3.507738172e+02 +3.507738172e+02 +1.765438172e+02 +1.765438172e+02 -1.3575e+01 -5.4234e+00
25 +2.314147950e+02 +2.314147950e+02 +5.718479502e+01 +5.718479502e+01 -1.0409e+01 -3.8988e+00
56 +2.085879249e+01 +2.085879249e+01 -1.533712075e+02 -1.533712075e+02 +1.9590e+00 -3.0486e+00
631 +1.344285298e+01 +1.344285298e+01 -1.607871470e+02 -1.607871470e+02 +2.1720e+00 -2.7477e+00
632 +9.363252564e+00 +9.363252564e+00 -1.648667474e+02 -1.648667474e+02 +2.2361e+00 -2.6709e+00
987 +4.507209970e+00 +4.507209970e+00 -1.697227900e+02 -1.697227900e+02 +2.3126e+00 -2.7227e+00
6859 +2.369434126e+00 +2.369434126e+00 -1.718605659e+02 -1.718605659e+02 +1.4279e+00 -2.6871e+00
8413 +1.274836397e+00 +1.274836397e+00 -1.729551636e+02 -1.729551636e+02 +1.4698e+00 -3.0649e+00
40229 +2.184292889e-01 +2.184292889e-01 -1.740115707e+02 -1.740115707e+02 +2.4246e+00 -3.0599e+00
98390 +4.001599242e-02 +4.001599242e-02 -1.741899840e+02 -1.741899840e+02 +2.4442e+00 -3.0652e+00
% function evaluation | noise-free fitness - Fopt (6.380000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.742987450e+03 +1.742987450e+03 +1.749367450e+03 +1.749367450e+03 +6.0540e+00 +7.9527e+00
7 +3.656324613e+02 +3.656324613e+02 +3.720124613e+02 +3.720124613e+02 +2.3091e+00 -3.8816e+00
39 +7.188290400e+01 +7.188290400e+01 +7.826290400e+01 +7.826290400e+01 +2.0668e+00 -3.9567e-01
123 +5.376410478e+01 +5.376410478e+01 +6.014410478e+01 +6.014410478e+01 +5.5908e-01 +1.1722e+00
124 +3.121070497e+01 +3.121070497e+01 +3.759070497e+01 +3.759070497e+01 +6.3382e-01 +1.2387e+00
125 +2.301564897e+01 +2.301564897e+01 +2.939564897e+01 +2.939564897e+01 +7.0856e-01 +1.3051e+00
12850 +1.459401385e+01 +1.459401385e+01 +2.097401385e+01 +2.097401385e+01 +9.3291e-01 +2.5542e+00
18230 +4.311368185e+00 +4.311368185e+00 +1.069136819e+01 +1.069136819e+01 +3.8400e+00 +1.5415e+00
23971 +3.908301012e+00 +3.908301012e+00 +1.028830101e+01 +1.028830101e+01 +4.0185e+00 +2.2337e+00
29873 +2.352218141e+00 +2.352218141e+00 +8.732218141e+00 +8.732218141e+00 +2.8500e+00 +2.6173e+00
35332 +1.520182425e+00 +1.520182425e+00 +7.900182425e+00 +7.900182425e+00 +2.8791e+00 +2.2579e+00
75073 +2.268005344e-01 +2.268005344e-01 +6.606800534e+00 +6.606800534e+00 +3.9006e+00 +2.2349e+00
85304 +1.787583405e-02 +1.787583405e-02 +6.397875834e+00 +6.397875834e+00 +3.8650e+00 +2.2365e+00
% function evaluation | noise-free fitness - Fopt (1.437000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.109187136e+05 +2.109187136e+05 +2.109330836e+05 +2.109330836e+05 +1.4122e+01 +1.6582e+01
7 +4.560411579e+03 +4.560411579e+03 +4.574781579e+03 +4.574781579e+03 +4.4108e+00 -2.0542e+01
15 +1.792377181e+02 +1.792377181e+02 +1.936077181e+02 +1.936077181e+02 -1.3885e+01 +2.7507e-01
17 +1.523306241e+02 +1.523306241e+02 +1.667006241e+02 +1.667006241e+02 -1.3744e+01 +1.3346e-01
41 +3.087210446e+01 +3.087210446e+01 +4.524210446e+01 +4.524210446e+01 -6.8389e+00 +3.0587e+00
42 +2.499548605e+01 +2.499548605e+01 +3.936548605e+01 +3.936548605e+01 -6.9355e+00 +3.0328e+00
85 +5.813893872e+00 +5.813893872e+00 +2.018389387e+01 +2.018389387e+01 -4.9011e+00 +2.2225e+00
266 +3.170469267e+00 +3.170469267e+00 +1.754046927e+01 +1.754046927e+01 -4.8021e+00 +2.2724e+00
1910 +1.063313937e+00 +1.063313937e+00 +1.543331394e+01 +1.543331394e+01 -4.8445e+00 +1.9208e+00
25429 +2.964655501e-01 +2.964655501e-01 +1.466646555e+01 +1.466646555e+01 -3.8743e+00 +1.9076e+00
62864 +1.537609617e-02 +1.537609617e-02 +1.438537610e+01 +1.438537610e+01 -3.8632e+00 +1.9165e+00
% function evaluation | noise-free fitness - Fopt (-3.260000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.947545093e+03 +3.947545093e+03 +3.944285093e+03 +3.944285093e+03 +1.6624e+00 -1.8867e+01
17 +4.216573571e+02 +4.216573571e+02 +4.183973571e+02 +4.183973571e+02 -1.4998e+01 -4.5439e-01
29 +1.912612610e+02 +1.912612610e+02 +1.880012610e+02 +1.880012610e+02 +1.4462e+01 -1.0862e+00
33 +9.200319352e+01 +9.200319352e+01 +8.874319352e+01 +8.874319352e+01 +4.4142e+00 -7.6666e-01
59 +5.907904452e+01 +5.907904452e+01 +5.581904452e+01 +5.581904452e+01 +1.0437e+01 +2.4284e+00
169 +3.638268431e+01 +3.638268431e+01 +3.312268431e+01 +3.312268431e+01 +7.4129e+00 +9.6890e-01
343 +2.439681280e+01 +2.439681280e+01 +2.113681280e+01 +2.113681280e+01 +7.7607e+00 +1.0352e+00
9686 +1.480750727e+01 +1.480750727e+01 +1.154750727e+01 +1.154750727e+01 +5.7368e+00 +2.4020e+00
11111 +9.099226525e+00 +9.099226525e+00 +5.839226525e+00 +5.839226525e+00 +5.7806e+00 +2.2746e+00
15330 +2.056787251e+00 +2.056787251e+00 -1.203212749e+00 -1.203212749e+00 +4.8151e+00 +2.0348e+00
23537 +9.539667392e-01 +9.539667392e-01 -2.306033261e+00 -2.306033261e+00 +3.7588e+00 +1.6764e+00
25959 +4.920348616e-01 +4.920348616e-01 -2.767965138e+00 -2.767965138e+00 +3.8150e+00 +1.6822e+00
50282 +1.962834870e-01 +1.962834870e-01 -3.063716513e+00 -3.063716513e+00 +3.7929e+00 +1.6672e+00
76218 +5.531253114e-02 +5.531253114e-02 -3.204687469e+00 -3.204687469e+00 +3.8263e+00 +1.6593e+00
95932 +2.716707671e-02 +2.716707671e-02 -3.232832923e+00 -3.232832923e+00 +3.8300e+00 +1.6672e+00
% function evaluation | noise-free fitness - Fopt (-2.056200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.815109240e+04 +3.815109240e+04 +3.794547240e+04 +3.794547240e+04 -3.9923e+00 +1.3164e+01
3 +2.966515506e+03 +2.966515506e+03 +2.760895506e+03 +2.760895506e+03 +1.3041e+01 -1.4142e+01
23 +9.733955165e+01 +9.733955165e+01 -1.082804483e+02 -1.082804483e+02 +8.1410e+00 +2.8886e+00
91 +2.750864402e+01 +2.750864402e+01 -1.781113560e+02 -1.781113560e+02 -2.6436e+00 +2.2408e+00
92 +2.466672578e+01 +2.466672578e+01 -1.809532742e+02 -1.809532742e+02 -2.5670e+00 +2.3051e+00
1967 +1.433740262e+01 +1.433740262e+01 -1.912825974e+02 -1.912825974e+02 -1.6144e+00 +1.8757e+00
1968 +9.858811692e+00 +9.858811692e+00 -1.957611883e+02 -1.957611883e+02 -1.5197e+00 +1.9077e+00
3244 +5.881796741e+00 +5.881796741e+00 -1.997382033e+02 -1.997382033e+02 -1.2382e+00 +1.9184e+00
16678 +2.881411673e+00 +2.881411673e+00 -2.027385883e+02 -2.027385883e+02 +7.2802e-01 +1.9282e+00
16828 +1.799521280e+00 +1.799521280e+00 -2.038204787e+02 -2.038204787e+02 +6.1260e-01 +1.9161e+00
23080 +1.508156923e+00 +1.508156923e+00 -2.041118431e+02 -2.041118431e+02 +7.2915e-01 +1.5114e+00
48146 +9.066889745e-01 +9.066889745e-01 -2.047133110e+02 -2.047133110e+02 +6.3509e-01 +1.5504e+00
49931 +2.430530638e-01 +2.430530638e-01 -2.053769469e+02 -2.053769469e+02 +6.8315e-01 +1.5346e+00
57024 +4.814058587e-02 +4.814058587e-02 -2.055718594e+02 -2.055718594e+02 +6.6913e-01 +1.5289e+00
90743 +2.359516726e-02 +2.359516726e-02 -2.055964048e+02 -2.055964048e+02 +6.6164e-01 +1.5302e+00
% function evaluation | noise-free fitness - Fopt (2.877200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.410867101e+02 +2.410867101e+02 +5.288067101e+02 +5.288067101e+02 +6.3632e+00 -4.9789e+00
8 +8.269049260e+01 +8.269049260e+01 +3.704104926e+02 +3.704104926e+02 +4.9329e+00 -1.7606e+00
42 +3.210462608e+01 +3.210462608e+01 +3.198246261e+02 +3.198246261e+02 -8.1769e+00 -1.6361e+00
632 +2.507824765e+01 +2.507824765e+01 +3.127982476e+02 +3.127982476e+02 -7.9206e+00 -1.3450e+00
2535 +1.196920560e+01 +1.196920560e+01 +2.996892056e+02 +2.996892056e+02 -3.8453e+00 -1.9411e+00
2536 +9.426869187e+00 +9.426869187e+00 +2.971468692e+02 +2.971468692e+02 -3.9339e+00 -1.9876e+00
2718 +5.834537581e+00 +5.834537581e+00 +2.935545376e+02 +2.935545376e+02 -3.8226e+00 -2.0439e+00
38155 +2.385678462e+00 +2.385678462e+00 +2.901056785e+02 +2.901056785e+02 -3.8821e+00 -1.6466e+00
40085 +1.366870524e+00 +1.366870524e+00 +2.890868705e+02 +2.890868705e+02 -3.8374e+00 -1.3500e+00
45041 +6.997875166e-01 +6.997875166e-01 +2.884197875e+02 +2.884197875e+02 -2.8181e+00 -1.3194e+00
45788 +2.739601995e-01 +2.739601995e-01 +2.879939602e+02 +2.879939602e+02 -2.8895e+00 -1.3373e+00
59077 +2.106946942e-02 +2.106946942e-02 +2.877410695e+02 +2.877410695e+02 -2.8455e+00 -1.3392e+00
120022 +2.939382847e-03 +2.939382847e-03 +2.877229394e+02 +2.877229394e+02 -2.8553e+00 -1.3364e+00
% function evaluation | noise-free fitness - Fopt (7.524000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.672900777e+05 +1.672900777e+05 +1.673653177e+05 +1.673653177e+05 -2.4395e+01 +1.5363e+01
4 +1.564880955e+05 +1.564880955e+05 +1.565633355e+05 +1.565633355e+05 -2.4139e+01 +1.5208e+01
7 +3.030893725e+03 +3.030893725e+03 +3.106133725e+03 +3.106133725e+03 +1.8114e+01 -1.3628e+01
13 +9.372277779e+02 +9.372277779e+02 +1.012467778e+03 +1.012467778e+03 -1.8258e+01 +5.7256e+00
31 +7.264860297e+01 +7.264860297e+01 +1.478886030e+02 +1.478886030e+02 +6.1609e-01 -3.0418e-01
233 +5.867482741e+01 +5.867482741e+01 +1.339148274e+02 +1.339148274e+02 +6.7596e-01 -7.6812e-02
610 +3.748537834e+01 +3.748537834e+01 +1.127253783e+02 +1.127253783e+02 +5.1170e-01 +2.0637e-01
2886 +2.504190022e+01 +2.504190022e+01 +1.002819002e+02 +1.002819002e+02 +1.8345e-01 +2.1371e-01
6520 +1.356943247e+01 +1.356943247e+01 +8.880943247e+01 +8.880943247e+01 +1.7023e-01 +7.3287e-01
9567 +8.083446268e+00 +8.083446268e+00 +8.332344627e+01 +8.332344627e+01 -8.4409e-01 +7.2198e-01
9938 +5.461519025e+00 +5.461519025e+00 +8.070151903e+01 +8.070151903e+01 -8.4549e-01 +1.1042e+00
14878 +5.663429213e-01 +5.663429213e-01 +7.580634292e+01 +7.580634292e+01 -2.8570e+00 +1.4193e+00
61512 +3.374178958e-01 +3.374178958e-01 +7.557741790e+01 +7.557741790e+01 -2.8324e+00 +1.4150e+00
61968 +1.200167812e-01 +1.200167812e-01 +7.536001678e+01 +7.536001678e+01 -2.8184e+00 +1.4058e+00
79743 +5.519590932e-02 +5.519590932e-02 +7.529519591e+01 +7.529519591e+01 -2.8210e+00 +1.4010e+00
