% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.074833287e+02 +1.074833287e+02 +1.869633287e+02 +1.869633287e+02 -1.0043e+01 -2.3755e+00
15 +9.026277678e+01 +9.026277678e+01 +1.697427768e+02 +1.697427768e+02 +9.1103e+00 -4.5929e+00
29 +4.511783294e+01 +4.511783294e+01 +1.245978329e+02 +1.245978329e+02 +1.1617e+00 -7.8120e+00
47 +1.187847372e+01 +1.187847372e+01 +9.135847372e+01 +9.135847372e+01 +3.5872e+00 -2.8485e-01
69 +1.063314462e-01 +1.063314462e-01 +7.958633145e+01 +7.958633145e+01 -1.6505e-02 -9.7293e-01
254 +7.505793203e-02 +7.505793203e-02 +7.955505793e+01 +7.955505793e+01 +1.2929e-01 -9.1225e-01
255 +4.835871015e-02 +4.835871015e-02 +7.952835871e+01 +7.952835871e+01 +2.2577e-01 -9.3856e-01
457 +1.855513237e-02 +1.855513237e-02 +7.949855513e+01 +7.949855513e+01 +3.5878e-01 -1.0712e+00
458 +2.149998349e-03 +2.149998349e-03 +7.948215000e+01 +7.948215000e+01 +2.9884e-01 -1.1513e+00
6078 +1.159980885e-03 +1.159980885e-03 +7.948115998e+01 +7.948115998e+01 +2.1876e-01 -1.1558e+00
9171 +2.438382512e-04 +2.438382512e-04 +7.948024384e+01 +7.948024384e+01 +2.6791e-01 -1.1529e+00
19269 +1.352210182e-04 +1.352210182e-04 +7.948013522e+01 +7.948013522e+01 +2.5877e-01 -1.1668e+00
19995 +7.192964091e-06 +7.192964091e-06 +7.948000719e+01 +7.948000719e+01 +2.5012e-01 -1.1568e+00
27339 +4.474644712e-06 +4.474644712e-06 +7.948000447e+01 +7.948000447e+01 +2.5434e-01 -1.1582e+00
45281 +2.781571993e-06 +2.781571993e-06 +7.948000278e+01 +7.948000278e+01 +2.5344e-01 -1.1583e+00
% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.137268606e+02 +7.137268606e+02 +7.932068606e+02 +7.932068606e+02 +2.2624e+01 -1.5760e+01
7 +5.406623043e+02 +5.406623043e+02 +6.201423043e+02 +6.201423043e+02 -1.7144e+01 +1.4271e+01
9 +1.056883708e+01 +1.056883708e+01 +9.004883708e+01 +9.004883708e+01 +1.6345e+00 +1.7859e+00
199 +9.698863240e+00 +9.698863240e+00 +8.917886324e+01 +8.917886324e+01 +1.5774e+00 +1.6618e+00
1371 +5.975648787e+00 +5.975648787e+00 +8.545564879e+01 +8.545564879e+01 +1.8323e+00 +7.0893e-01
1787 +3.908415422e+00 +3.908415422e+00 +8.338841542e+01 +8.338841542e+01 +1.5652e+00 +3.2174e-01
1986 +2.497004130e+00 +2.497004130e+00 +8.197700413e+01 +8.197700413e+01 +9.9163e-01 +2.4003e-01
2399 +1.458104426e+00 +1.458104426e+00 +8.093810443e+01 +8.093810443e+01 +1.1406e+00 -3.3835e-01
2402 +8.338728914e-01 +8.338728914e-01 +8.031387289e+01 +8.031387289e+01 +9.5732e-01 -5.7583e-01
2824 +5.062577179e-01 +5.062577179e-01 +7.998625772e+01 +7.998625772e+01 +9.5309e-01 -1.0309e+00
2825 +3.954809278e-01 +3.954809278e-01 +7.987548093e+01 +7.987548093e+01 +8.6019e-01 -9.9385e-01
2827 +2.339273476e-01 +2.339273476e-01 +7.971392735e+01 +7.971392735e+01 +6.7441e-01 -9.1979e-01
3433 +1.186284191e-01 +1.186284191e-01 +7.959862842e+01 +7.959862842e+01 +5.6127e-01 -1.0036e+00
3434 +8.701533154e-02 +8.701533154e-02 +7.956701533e+01 +7.956701533e+01 +5.4262e-01 -1.1018e+00
3629 +3.597472413e-02 +3.597472413e-02 +7.951597472e+01 +7.951597472e+01 +4.4196e-01 -1.1428e+00
3630 +1.654720422e-02 +1.654720422e-02 +7.949654720e+01 +7.949654720e+01 +3.5995e-01 -1.0856e+00
3831 +8.820855230e-03 +8.820855230e-03 +7.948882086e+01 +7.948882086e+01 +1.9435e-01 -1.0833e+00
5146 +4.976144751e-03 +4.976144751e-03 +7.948497614e+01 +7.948497614e+01 +1.8262e-01 -1.1639e+00
8038 +2.352351134e-03 +2.352351134e-03 +7.948235235e+01 +7.948235235e+01 +3.0066e-01 -1.1647e+00
8814 +1.005916115e-03 +1.005916115e-03 +7.948100592e+01 +7.948100592e+01 +2.7830e-01 -1.1757e+00
13427 +6.141243085e-04 +6.141243085e-04 +7.948061412e+01 +7.948061412e+01 +2.4072e-01 -1.1352e+00
15169 +3.851984433e-04 +3.851984433e-04 +7.948038520e+01 +7.948038520e+01 +2.6601e-01 -1.1423e+00
15575 +8.714131008e-05 +8.714131008e-05 +7.948008714e+01 +7.948008714e+01 +2.5518e-01 -1.1658e+00
22696 +3.031949728e-05 +3.031949728e-05 +7.948003032e+01 +7.948003032e+01 +2.5742e-01 -1.1598e+00
26391 +1.162931098e-05 +1.162931098e-05 +7.948001163e+01 +7.948001163e+01 +2.5606e-01 -1.1558e+00
42499 +6.313194575e-06 +6.313194575e-06 +7.948000631e+01 +7.948000631e+01 +2.5201e-01 -1.1592e+00
44027 +2.529961961e-06 +2.529961961e-06 +7.948000253e+01 +7.948000253e+01 +2.5253e-01 -1.1584e+00
85611 +8.316576157e-07 +8.316576157e-07 +7.948000083e+01 +7.948000083e+01 +2.5204e-01 -1.1573e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.879857247e+02 +2.879857247e+02 +6.824657247e+02 +6.824657247e+02 -1.1137e+01 +1.2458e+01
21 +4.852456062e+01 +4.852456062e+01 +4.430045606e+02 +4.430045606e+02 -4.6301e+00 -9.8178e+00
811 +3.872021007e+01 +3.872021007e+01 +4.332002101e+02 +4.332002101e+02 -4.3888e+00 -9.0936e+00
1817 +2.464625834e+01 +2.464625834e+01 +4.191262583e+02 +4.191262583e+02 -4.1324e+00 -7.8494e+00
